Price,Adj Close,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,,
2015-07-02 00:00:00+00:00,100.52349853515625,107.94999694824219,108.31999969482422,107.62000274658203,108.2300033569336,20499400
2015-07-06 00:00:00+00:00,100.29071807861328,107.69999694824219,108.31999969482422,107.04000091552734,107.2699966430664,24311000
2015-07-07 00:00:00+00:00,100.54212188720703,107.97000122070312,108.06999969482422,105.83000183105469,107.81999969482422,44230800
2015-07-08 00:00:00+00:00,98.7914810180664,106.08999633789062,107.33000183105469,105.88999938964844,107.19999694824219,39691500
2015-07-09 00:00:00+00:00,98.73561096191406,106.02999877929688,107.5999984741211,106.0199966430664,107.5,28381000
2015-07-10 00:00:00+00:00,100.24414825439453,107.6500015258789,108.05000305175781,107.05000305175781,107.44000244140625,26415800
2015-07-13 00:00:00+00:00,102.0041275024414,109.54000091552734,109.62999725341797,108.56999969482422,108.58000183105469,25780700
2015-07-14 00:00:00+00:00,102.67460632324219,110.26000213623047,110.55999755859375,109.62999725341797,109.69000244140625,21977200
2015-07-15 00:00:00+00:00,102.78633117675781,110.37999725341797,110.80999755859375,110.06999969482422,110.47000122070312,28631500
2015-07-16 00:00:00+00:00,104.239013671875,111.94000244140625,111.95999908447266,111.06999969482422,111.29000091552734,29838900
2015-07-17 00:00:00+00:00,105.77549743652344,113.58999633789062,113.58999633789062,112.6500015258789,112.83999633789062,35926800
2015-07-20 00:00:00+00:00,106.13867950439453,113.9800033569336,114.38999938964844,113.4800033569336,113.83000183105469,26539000
2015-07-21 00:00:00+00:00,106.07350158691406,113.91000366210938,114.19999694824219,113.58000183105469,114.0199966430664,35468900
2015-07-22 00:00:00+00:00,104.87224578857422,112.62000274658203,113.16999816894531,112.16999816894531,112.16999816894531,35575000
2015-07-23 00:00:00+00:00,104.4811019897461,112.19999694824219,113.0999984741211,111.91000366210938,112.7300033569336,25698300
2015-07-24 00:00:00+00:00,103.45679473876953,111.0999984741211,113.0,110.93000030517578,112.80000305175781,30844700
2015-07-27 00:00:00+00:00,102.60009002685547,110.18000030517578,110.94999694824219,109.94000244140625,110.47000122070312,35994800
2015-07-28 00:00:00+00:00,103.4847412109375,111.12999725341797,111.3499984741211,109.79000091552734,110.66999816894531,33553500
2015-07-29 00:00:00+00:00,103.87583923339844,111.55000305175781,111.79000091552734,110.94000244140625,111.37000274658203,26714100
2015-07-30 00:00:00+00:00,104.36940002441406,112.08000183105469,112.2699966430664,110.62000274658203,111.29000091552734,25438100
2015-07-31 00:00:00+00:00,104.24833679199219,111.94999694824219,112.48999786376953,111.72000122070312,112.43000030517578,22081700
2015-08-03 00:00:00+00:00,103.9223861694336,111.5999984741211,112.27999877929688,110.86000061035156,111.97000122070312,25001800
2015-08-04 00:00:00+00:00,103.72686004638672,111.38999938964844,111.75,110.93000030517578,111.55000305175781,22132300
2015-08-05 00:00:00+00:00,104.52770233154297,112.25,113.0,111.87999725341797,112.01000213623047,28989900
2015-08-06 00:00:00+00:00,102.85150909423828,110.44999694824219,112.5,109.94999694824219,112.3499984741211,42125400
2015-08-07 00:00:00+00:00,102.72114562988281,110.30999755859375,110.56999969482422,109.4000015258789,110.18000030517578,30006800
2015-08-10 00:00:00+00:00,103.89444732666016,111.56999969482422,111.80999755859375,111.0,111.01000213623047,21500800
2015-08-11 00:00:00+00:00,102.5628433227539,110.13999938964844,111.41000366210938,109.52999877929688,110.9800033569336,36123300
2015-08-12 00:00:00+00:00,102.91671752929688,110.5199966430664,110.73999786376953,108.22000122070312,109.37999725341797,41889000
2015-08-13 00:00:00+00:00,102.74907684326172,110.33999633789062,111.16000366210938,110.0999984741211,110.62999725341797,22510500
2015-08-14 00:00:00+00:00,102.90739440917969,110.51000213623047,110.66999816894531,109.86000061035156,110.08000183105469,17924900
2015-08-17 00:00:00+00:00,103.76409912109375,111.43000030517578,111.45999908447266,109.95999908447266,110.23999786376953,21224900
2015-08-18 00:00:00+00:00,103.23332214355469,110.86000061035156,111.37000274658203,110.70999908447266,111.27999877929688,13984400
2015-08-19 00:00:00+00:00,102.55354309082031,110.12999725341797,111.11000061035156,109.48999786376953,110.5199966430664,42511400
2015-08-20 00:00:00+00:00,99.71337890625,107.08000183105469,109.45999908447266,107.06999969482422,109.11000061035156,57747300
2015-08-21 00:00:00+00:00,95.35531616210938,102.4000015258789,106.47000122070312,102.4000015258789,105.56999969482422,97763400
2015-08-24 00:00:00+00:00,91.6863784790039,98.45999908447266,102.52999877929688,84.73999786376953,94.2300033569336,150829900
2015-08-25 00:00:00+00:00,91.34184265136719,98.08999633789062,102.73999786376953,98.01000213623047,102.06999969482422,75088300
2015-08-26 00:00:00+00:00,95.94196319580078,103.02999877929688,103.2300033569336,98.93000030517578,100.95999908447266,104103800
2015-08-27 00:00:00+00:00,98.37242889404297,105.63999938964844,105.70999908447266,103.27999877929688,104.5199966430664,69377700
2015-08-28 00:00:00+00:00,98.35379028320312,105.62000274658203,106.0,104.8499984741211,105.08000183105469,49919600
2015-08-31 00:00:00+00:00,97.1339111328125,104.30999755859375,105.61000061035156,104.05000305175781,105.02999877929688,39549400
2015-09-01 00:00:00+00:00,94.09820556640625,101.05000305175781,103.29000091552734,100.62999725341797,101.70999908447266,73155500
2015-09-02 00:00:00+00:00,96.75214385986328,103.9000015258789,103.91999816894531,101.69999694824219,102.87999725341797,43963600
2015-09-03 00:00:00+00:00,96.2772216796875,103.38999938964844,105.0199966430664,103.0999984741211,104.30999755859375,45131800
2015-09-04 00:00:00+00:00,95.13182067871094,102.16000366210938,102.8499984741211,101.58999633789062,101.97000122070312,49379600
2015-09-08 00:00:00+00:00,97.8136978149414,105.04000091552734,105.16999816894531,103.69000244140625,104.12000274658203,37343500
2015-09-09 00:00:00+00:00,96.71488189697266,103.86000061035156,106.30999755859375,103.58999633789062,106.27999877929688,47146700
2015-09-10 00:00:00+00:00,97.76716613769531,104.98999786376953,105.68000030517578,103.62000274658203,103.73999786376953,47686700
2015-09-11 00:00:00+00:00,98.30723571777344,105.56999969482422,105.56999969482422,104.20999908447266,104.51000213623047,29106100
2015-09-14 00:00:00+00:00,98.00926208496094,105.25,105.9800033569336,104.8499984741211,105.95999908447266,19718800
2015-09-15 00:00:00+00:00,99.16394805908203,106.48999786376953,106.81999969482422,105.11000061035156,105.5,30020200
2015-09-16 00:00:00+00:00,99.72267150878906,107.08999633789062,107.19000244140625,106.13999938964844,106.51000213623047,31329100
2015-09-17 00:00:00+00:00,99.75991821289062,107.12999725341797,108.7300033569336,106.63999938964844,106.9800033569336,56139800
2015-09-18 00:00:00+00:00,98.34104919433594,105.3499984741211,106.5999984741211,105.16999816894531,105.2300033569336,48384000
2015-09-21 00:00:00+00:00,98.64908599853516,105.68000030517578,106.55000305175781,104.7300033569336,105.93000030517578,35772600
2015-09-22 00:00:00+00:00,97.17420959472656,104.0999984741211,104.41999816894531,103.12999725341797,104.05999755859375,47359700
2015-09-23 00:00:00+00:00,97.24889373779297,104.18000030517578,104.66000366210938,103.63999938964844,104.37999725341797,21775100
